"[아시아나항공 플라잉마케터] 5월 중국 다롄 여행 - 다롄 속 작은 베네치아, 동방수성의...","아시아나항공 플라잉마케터 5기 혜인입니다! 다롄의 여행지 중 가장 먼저 소개해드릴 곳은 바로바로 다롄 속의 베네치아, 동방수성(    )... 중국에서도 유럽을 느껴보실 수 있답니다  @ b 본인은 아시아나 Flying Marketer로서 위 포스팅을 작성하면서 아시아나항공으로부터 항공권과 체류비...",,,
아시아나항공 인수사 관련주,"https://m.post.naver.com/viewer/postView.nhn?volumeNo=19223128&memberNo=32559236 아시아나항공 매각 인수 후보, 지분보유 관련주(큐캐피탈,한화우,한익스프레스,SK네트웍스우) [BY 파봇] 아시아나항공이 매각 수순을 밟게 되었다. 금호아시아나그룹은 4월 15일 금호산업의...",,,
우버타고 샤를드골 공항. 텍스리펀. 파리에서 인천 아시아나 기내식.,아시아나 디저트 열일! #아시아나기내식 은 더럽 드뎌 인천공항 흑흑흑 알럽 씨제이 -3- 이거지이거 된찌와 순찌    공차 주문할 때 아 한국. 한국어 정말 편하다 느끼구 벌써 갔다온지 한달하구 보름이 더 지났다능..! 일주일 정도는 적응 안된 척 햇는데 금새 나는 광주러..    다음 여행을...,,,
아시아나항공 - 600억원 규모 회사채가 상장폐지,1.아시아나항공 - 600억원 규모 회사채가 상장폐지 1)아시아나항공  )회사채 상장폐지 @600억 규모의 회사채 @감사의견 '한정'을 받은데 따른 조치  )한국거래소 @아시아나항공이 2017년 10월 발행한 600억원어치 채권(아시아나항공86) 4월 8일 상장폐지 @매매정지 기간 : 3월 25~27일 @정리매매...,,,
아시아나 매각 (124번째 이야기),"(한창 운동한다고 퇴근 후 얇게 입고 돌아다닌 게 화근 같습니다) http://news.mt.co.kr/mtview.php?no=2019041512373335542 [속보]금호그룹 ""아시아나",,,
"Travelog 00. 하바롭스크, Amur 아무르 ! / 아시아나항공 하바로프스크","아시아나항공 내항기 : 스케줄만 맞다면 부산에서 인천, 인천에서 부산 제일 편한 내항기를 이용하세요 ! 02. 아시아나항공 비즈니스 라운지 : 크고, 넓고, 라면 하나는 꼭 먹구 비행기를 탑시다 03. 아시아나항공 인천 - 하바로프스크 : OZ572편 탑승기 04. 하바로프스크 날씨 정보 : 겨울 옷은...",,,
도쿄 여행 아시아나 탑승 후기 나리타공항 KAL 라운지 위치,지난 도쿄 여행은 아시아나를 타고 다녀왔어요~ 오랜만에 저가항공 탈출이라 완전 좋았는데... 올 때는 에어서울 공동운항이었다는...   그리고 완전 만족스러웠던 나리타 공항 KAL 라운지 후기까지 오늘은 가벼운 항공사와 라운지 후기를 전하겠습니다. 아시아나 타고 도쿄 여행 출바르~~ 오랜만의...,,,
[몰타여행] 몰타출발/아시아나비지니스/몰타공항/몰타공항에서 숙소가기,우왕 개꿀 출발할 당시에 아시아나 기내식이 문제가 있어서 주변 사람들 전부 님 어쩜? 이랬는데 내가 당당하게 나 비지니스임  이럼    ... 전에 미국 갈 때는 코스로 착착 주던데 아시아나는 그냥 한꺼번에 내어줘서 겁나 아쉬웠듬 빵도 종류 고를 수 있고. 조그마한 저 드레싱은 나중에...,,,
"3년지기 친구와의 이별, 아시아나 라운지 경험[고1공부블로그/칠팔구]","3년지기 친구와의 이별, 아시아나 라운지 경험  [고1공부블로그/칠팔구] 안녕하세요 팔구입니다! 요즘 계속 연달아 일상글만 올리는 것 같네요..... Love u Alicia   드디어 대망의 아시아나 라운지 큐큐큐 아는 장로님을 뵈서 장로님이 라운지 이용권 나눔해주셨어요      엉엉 감사합니다 생전...",,,
아시아나 마일리지 카드 비교&추천 총정리 (엑셀첨부),"항공마일리지 신용카드, 나에게 제일 적합한 아시아나 마일리지 적립카드는 무엇?! > 나의 씀씀이 분석을 통해 최대 항공 마일리지 적립카드 찾기!   아시아나 항공 마일리지 사용과 적립범위 등에 대한 상세내용은 아래 포스팅을 참고해주세요   아시아나항공 마일리지 적립&사용&공제표 AtoZ...",,,
아시아나항공자소서첨삭받고합격:)스펙도필요없어!,"아시아나항공자소서첨삭받고 합격! 스펙이 낮아서 고민하셨었지만 합격해버렸어요! 이렇게 길게 후기를 써주시는 분들은 대체적으로 인성이 아주 훌륭하시다죠!? 금호그룹....아, 이제 금호그룹 소속이 아니게 될 수도 있겠어요...(갑자기슬퍼...) 아무튼 서류합격이 어렵기로 소문났지만 그래도...",,,
[아시아나항공 탑승기] 인천 - 시애틀 OZ272편 비즈니스 클래스 탑승기 & 기내식,"Flight report on Asiana Airlines OZ272 (Seoul Incheon - Seattle) 아시아나항공의 우수회원이 된 이후 비행기 탑승 시 가끔 업그레이드가 되곤 하는데요~ 솔직히... 체크인 시 저는 옆자리가 비는지나 확인해야겠다 싶었는데, 비수기인줄 알았던 5월에 시애틀을 찾는 사람들이 많았던지 아시아나항공 OZ272편은...",,,
[여행TIP] 아시아나 마일리지 적립 방법,"** 네이버 검색 결과 - 아시아나 마일리지카드 리스트(클릭) <나의 카드 발급 경험> 1. 주거래 은행들에 방문해 '마일리지 혜택' 있는 카드 중... - 아시아나항공 홈페이지 내  샵앤마일즈 를 경유하여 제휴사 쇼핑몰에서 상품 구매시, 반드시 아시아나클럽 회원번호를 입력해야만 마일리지를...",,,
인천 - 하와이 호놀룰루   아시아나 비즈니스 클래스 기내식 OZ232,하와이 호놀룰루행 아시아나 항공 비즈니스를 이용하여 하와이로 출발. 아시아나 비즈니스 클래스 기내식 (OZ232 / 20:00 출발) 인천 - 호놀룰루 노선은 2017년 9월부터 비즈니스 스마티움 클래스 좌석이 있는 77L (B777-200LR) 기종이 운항중입니다. 좌석은 동일한 비즈니스 스마티움이라고 하더라도...,,,
[미서부] 인천-로스앤젤레스 아시아나 OZ202 / A380 2층 탑승기 / 미주행 SSSS,"내가 봐도 뿌듯한 국적기 아시아나 왕복 티켓이 인당 754,300원! 지마켓 100만원이상 10만원 할인쿠폰 쓰고 이리저리 인/아웃 바꿔가며 1월에... 휴대품 수색 + 가벼운 온몸 수색   짐도 없고 슬리퍼에 츄리닝 차림으로 갔더니 검사할 께 없음      아시아나 라운지 제휴카드가 있어도...",,,
인천 - 프랑크푸르트 아시아나 항공 비상구자리/기내식,인천- 프랑크푸르트 아시아나 항공 기내식 / 후기 비상구자리 겟 7일동안의 즐거운 여행을 끝내고- 한국에 도착! 많고많은 사진은 정리하려면 며칠은 걸릴듯    제일 먼저 하는 포스팅은 아시아나 항공 후기- 이번 여행지는 동유럽    드디어 해외여행    신행 다녀오고 가보는 해외여행!...,,,
아시아나항공 채용 2018 준비!,올해 상반기 아시아나항공 채용을 위해 지금부터 준비해보려고 합니다. 상반기 공채는 주로 3월 중반기에 나오는 편입니다. 대부분 LCC는 FSC공채 후... 아시아나항공 채용의 특징은 아시아나/에어서울/에어부산 신입모집이 동시에 이루어진다는 것입니다. 총 2개의 기업을 선택할수 있으며 1지망...,,,
"아시아나항공 비즈니스특가 인천-오키나와 32만원, 인천-타이페이(대만) 48만원",아시아나항공 비즈니스특가 우리가 흔히 특가로 가는 좌석은 '이코노미'이구요. 흔히 누워서 가는 좌석은 '비즈니스'입니다. 장거리가거나 아이동반일때 좋은 좌석이죠. 물론 가격이 비싸다는.. 그 좌석을 아시아나항공이 특가 프로모션중입니다. 많이들 보셨죠? 좌석 지정할때 보셨을거에요. 이게...,,,
회계 쇼크'가 부른 아시아나항공 '매각' 결말,아시아나항공 감사의견 '한정' 발단 그룹 유동성 위기로 번져 작년 11월  외부감사법 시행 깐깐해진 외부감사 제2아시아나 배제 못해 http://news1.kr/articles/?3597521 '회계 쇼크'가 부른 아시아나항공 '매각' 결말 (서울=뉴스1) 박응진 기자 | 국내 항공업계 양대 축 중 하나인 아시아나항공이 매각...,,,
"간사이 오사카 , 아시아나 기내식 수화물 체크!",아시아나 타고 간사이 오사카로 go! 지난 간사이 오사카 여행에 아시아나를 타고 편하게 다녀왔습니다. 넉넉한 위탁수화물과 함께 맛있는 기내식까지 제공되었는데요 1시간 약간 더걸리는 거리였는데 기내식까지 나오니 따로 공항에서 밥을 챙겨먹지 않았어요!    짧은 비행 시간이였지만...,,,
"인천공항 아시아나항공 라운지, 마티나라운지 비교","아쿠아는 보통 크로스마일SE카드로 인천공항 라운지 이용하구요, 다른 나라에서는 PP카드로 이용하는데 크로스마일SE카드로 이용할 수 있던 라운지 중 아시아나항공 라운지가 올해부턴가 없어져서, 이번엔 아시아나항공 비즈니스티켓으로 라운지를 이용했어용 마티나라운지는...",,,
"인천공항 아시아나 라운지 비즈니스 클래스 후기(ft. 위치, 운영시간)","비즈니스를 탑승했다면 응당 가줘야 하는 아시아나 라운지 :) PP카드로 지원되는 라운지가 더 좋다는 이야기는 들었으나, 이상하게 항상 시간이 빠듯해서 못 가다가 이번 기회에 잠시 들러봤다. 딱히 큰 기대는 없었지만 권리는 누려야 한다는 의무감에 가게 된 아시아나 라운지. 아시아나는 제1...",,,
아시아나항공 - 매각이 유일한 탈출구인데 가능할까?????,"언론은 아시아나항공 매각외에는 어떤 방안도 존재하지 않는다고 보도하는 모습입니다. 문제는............!!!! 인수할 주체가 있는가 하는 점인데........... 매각가격이 0원이라 하더라도 부채를 인수하는 방식이면 무려 7조원에 가까운 가격에 인수를 해야 하는 상황으로 보입니다. ""아시아나항공을...""",,,
"<탑승기>하늘 위 최상의 서비스, 아시아나항공 퍼스트 클래스 인천-뉴욕 구간 OZ222편...",오늘은 지난 아시아나 인천-바르셀로나 구간 비즈 탑승기에 이어 예고했던대로 아시아나 인천-뉴욕 구간 퍼스트 탑승 후기를 적어보려 합니다. 아시아나 퍼스트 클래스의 메뉴판 탑승기에 앞서 하나 알려드리자면 아시아나는 현재 퍼스트 클래스로 갈 수 있는 취항지가 몇 군데 없는 상태입니다....,,,
아시아나항공 타고 구이린(계림) 출발,아시아나항공 타고 구이린(계림) 출발 중국 구이린(계림) 까지는 아시아나항공 직항 그러나 밤비행기라는 단점이 있다. 아침 비행보다는 야간 비행이 피곤이 더 쌓이고 힘들더란 말이지 중국은 비자가 있어야 입국이 가능한 나라중 하나 패키지여행을 이용하는 장점 중 하나는 비자발급비만...,,,
아시아나항공 승무원면접 방식   이것만은 알고가요!,"곧 아시아나항공 승무원 실무 면접이 시작되는 만큼, 여러분들에게 도움이 될 수 있는 포스팅을 준비했어요!! 가장 하단에!!!!!!!!!! 우리 리움... 지원 경험이 있는 친구들은 꼭 가장 하단 부분이라도 읽어주세요    다들 이 꿀같은 정보를 못 찾더라구요     아시아나항공의 승무원 면접...",,,
"아시아나항공   개선은 꼴지, 개악은 1등 (feat. 스타얼라이언스 마일리지 발권)","  아시아나항공   개선은 꼴지, 개악은 1등 (feat. 스타얼라이언스 마일리지 발권) 요즘 대한항공이 (심지어 진에어까지) 땅콩자매때문에... 대한항공의 경쟁업체는 아시아나? 물론 규모에서는 차이가 심하고, 상대적으로 많이 후달리긴하지만 어쨌든 우리나라에서는 인천을 허브로 둔 대한민국...",,,
아시아나 김포 ~ 오사카 구간 기내식 (A321-200)...,"2018년 12월 아시아나 항공 김포 -> 오사카 구간 기내식... 오~ 핫밀이 나왔음. 하지만 디저트나 샐러드같은 건 생략되고 밥만 나옴. 단거리지만 모니터, USB 충전기 달려 있음. 갈 때는 기분 좋게 갔는데 올 때는 에어부산 공동 운항편 타는 바람에 기분 다 잡쳤음.",,,
<탑승기>아시아나항공 신규 취항지 인천-바르셀로나 구간 비즈니스 클래스 탑승 후기,"이번 포스팅에서는 지난 포스팅에서 예고한대로 아시아나 항공 신규 구간인 인천-바르셀로나 구간 항공편 이용 후기를 적도록 하겠습니다. 인천... 정리하면 아시아나가 수속 등 전반적으로 동편으로 이사했고, 라운지의 역시 43번, 28번 게이트 근처에서 11번과 26번 게이트 부근으로 이사했습니다....",,,
대한항공/아시아나항공 이용시 호주 ETA 관광비자/호주 여행비자 무료로 발급,"그리고 취업 불가(당연하지만..) 그러나 대한항공이나 아시아나항공 이용시 무료로 발급받을 수 있다. 몇몇 여행사의 경우, (아마도 국적기... 아시아나 항공 이용시 1588-8000 으로 전화하여 문의하면 해준다. 몇몇 블로그는 아시아나 항공에서 호주 비자 발급을 중단해줬다고 하는데 아주 잘...",,,
인천공항 아시아나 라운지,"SC제일은행 시그마카드 인천공항 아시아나 라운지 이용기. 인천공항에 빨리가기 위해서는 정말 요즘은 일찍 가야한다 차도 밀리고 주차도 힘들기... pp카드로 이용할 수 있는 라운지가 많지만 난 아시아나 부타 이용했다. 허브, 마티나도 있지만. 아시아나가 크기가 무지 크다. 요즘 무제한 PP카드다...",,,
[2018년 태국 가족여행 (1)] 아시아나 비즈니스석 탑승+ 방콕 도착 + 아난타라...,이번엔 아시아나 비즈니스석 이용했어요. 그땐 승객이 별로 없어서 민주도 자리 하나 차지하고 갔었는데 이번엔 가는 사람이 많아서 제가 안고... 노는 두 남매     사진 보니 또 가고 싶네요~~ #방콕여행 #방콕가족여행 #아시아나비즈니스석 #아난타라리버사이드호텔 #아난타라리버사이드조식,,,
"서유럽 아시아나항공 후기, 아시아나기내식","서유럽 아시아나항공, 아시아나기내식 서유럽여행 1일차 아시아나항공을 타고 로마로 고고씽 ! 5번 순환버스 정류장 로마행 12:25분 비행기라서 9시까지 인천공항으로 출발했어용 ! 장기주차장에 주차를 하고 순환버스 타러 고! 인천공항 순환버스 정류장에 시간표가 붙여져 있어서 편했다는 .....",,,
아시아나 기내식! 이탈리아 신혼여행 시작 :),"맛있게 먹었던 아시아나 기내식 후기에요 ! 이탈리아 로마 레오나르도 다빈치 공항으로 들어가는 직항이지요-  로마공항에서 펀칭하는 방법도... 캬, 빠질 수 없는 공항샷.   일찍 예매를 해두어 저렴하게 아시아나를 이용할 수 있었어요^^ 아시아나 기내식~! 첫번째로 쌈밥이 나왔어요   ...",,,
아시아나항공 승무원 2200명이 찍은 최고의 휴양지,"아시아나항공 승무원 2200명이 찍은  최고의 휴양지 는? 아시아나항공 홈페이지 안녕하세요, 여행+의 존잘입니다. 오늘은 스튜어디스, 스튜어드가 추천하는 여행지를 알아보려 합니다. 하늘 위를 365일 누비고 다니는 승무원들이 한 목소리로 추천하는 여행지라면 조금 더 신뢰성이...",,,
인천공항 좌충우돌 하와이행 아시아나 탑승기!,그때 '까톡' 하는 소리와 함께 아시아나로부터 온 소식! 비행기가 출발 시간보다 1시간 40분 지연되었다는 소식! 공항에 도착하니 5시 15분전... 약 5시간을 보내야하다니... 난 P.P카드도 없다규! 수공주가 배고프다고 하여 야무지게 밥을 먹고 체크인하기 위해 줄을 섰는데...줄이 음청 길구나......,,,
인천공항 아시아나 비즈니스 라운지 이용 후기,저는 아시아나 다이아몬드 클럽의 혜택에 만족을 하고 있어서 대부분 아시아나를 이용해요. 다행히 매년 출장을 가는 LA와 프랑크푸르트 노선은 아시아나 출장 노선이라서 다이아몬드 혜택유지가 가능해요. 해외로 가실 때 보통 늦어서 2~3시간 전에는 공항에 도착하시잖아요. 저도 여유 있게...,,,
아시아나메이크업 승무원면접메이크업 최종합격후기 홍대메이크업다움,"지난 주말 대한항공과 KBS아나운서 공채가 겹쳐서 정말 정신없었던 것 같아요   보다 많은 분들을 도와드리지 못한 점, 또 너무 정신없어서 한분 한분 더 신경써드리지 못한 점 모두 너그러운 마음으로 양해부탁드립니다   오늘은 지난 분기 아시아나 최종합격 고객님의 아시아나최종합격후기...",,,
아시아나 A380 기내식 총정리! (인천-프랑크푸르트-인천),이웃님들^^ 점심 맛있게 드셨나요?   하루하루 #유럽여행 포스팅을 올리니 다시 또 여행을 가고싶은 #여행병 이 생기네용     이번에는 #아시아나항공기내식 포스팅을 정리하려합니다. #아시아나A380기내식 #인천프랑크푸르트기내식 #프랑크푸르트인천기내식 아시아나항공 A380 왕복...,,,
네살아이와 도쿄여행 :: 인천공항 셀프체크인 / 마티나라운지 / 아시아나 2층 비행기...,아침 9시비행기 6시반쯤 공항에 도착해서 비몽사몽하신 우리 아드님     이번 비행기는 오랜만에 아시아나!!!!! 미리 예매해둔덕에 저렴하게 겟~!! 더그린카드 바우처를 사용해서!!! 20만원선에 아드님이랑 나랑 두명 비행기를 겟하다니 음핫핫핫!! DD 아시아나는 어플로 #셀프체크인 이 가능하고!...,,,
올뉴 K5 3M열차단썬팅 CM. 블랙박스. 마이키경보기 장착전문점 아시아나상사,대구 올뉴 K5 3M썬팅 크라스탈라인 CT CM CP WS NR CS CQ 썬팅 잘하는곳 아시아나상사 대구 올뉴 K5 아이나비 아이트로닉스 아이로드 아톰 지넷 만도 블랙박스전문점 아시아나상사 대구 올뉴 K5 마이키경보기 뉴프리미엄 링크 어드밴스 클래식 장착전문점 아시아나상사 K3 차량을 5년동안...,,,
아시아나항공 이런사람들 이번에 지원하지 말아요.서류지원시 이제 원아웃이 되어가는...,아시아나항공 이번에 지원할 경우 대한항공도 채용중이라 어떻게 해야 할지 모른다면 일단 지원하지 말아야 할 사람들에 대해 안내 합니다. 아시아나항공은 작년부터 점점 서류지원시 연속지원 불이익을 아예 삼진아웃이 아니라 원아웃 처럼 되어 가고 있습니다. 그 이유도 상세하게 이전...,,,
아시아나항공 공동운항 에어서울 인천-도쿄 정보(기내식 등),아시아나항공 공동운항 에어서울 인천-도쿄 정보(기내식 등) 이번에 타고간 아시아나항공 공동운항편 에어서울! 공동운항하는 건 처음타보는데 에어서울 꽤 괜찮았다. 공동운항은 아시아나항공에서 구매하지만 항공기는 같은 계열사의 항공사꺼 타고 가는 거예요. 예를들어 대한항공...,,,
중국 연태 단령CC 아시아나 특가 골프여행 패키지,"중국 연태 단령CC 아시아나항공 5월 연휴 특가 중국 연태 단령CC 아시아나항공 5월 연휴 특가 일정표 중국 연태 단령CC 아시아나항공 5월 연휴 특가 가격표 중국 연태 단령CC 아시아나항공 5월 연휴 특가 세부내용 ""중국 연태 단령CC"""" 중국 연태 단령CC 취곡코스 중국 연태 단령CC 취곡코스...""",,,
[아시아나 드림윙즈 9기] : 드림윙즈 서류 1차 지원하기!,그 이유는 제가 이번에 아시아나 드림윙즈 9기에 지원하게 되었답니다 :) 저희팀은 win&wing 팀으로 테마는 설계와 사업계획서 그리고 영상제작까지... 아시아나 드림윙즈를 통해 켜켜히 먼지묵은 제 꿈을 다시금 꺼낼 수 있었던 뜻깊은 기회가 되었으니까요 :) 대학교 과정이 2-3년 남아있는 분들은...,,,
"[3박4일대만여행] 대만패키지여행마지막날 _ 서문정거리, 대만면세점, 아시아나OZ714...",대만돈 털어내고 카페인 떨어져서 대만면세점 스벅에서 아이스아메리카노 한잔 타이페이에서 인천행 아시아나 OZ714편 3-3구조의 모니터가 있는 비행기였는데 흑흑 모니터가 한시간 나오다가 무슨 문제가 있는지 나중에 한시간반은 안나옴 그래서 영화 '마녀'를 보다가 중간에 강제 관람 중지 당함...,,,
[사이판]아빠없이 세아이와 떠나는 사이판 여행 - 아시아나 패밀리서비스 이용후기,출발 7일전까지 반드시 신청해야하는 아시아나 패밀리 서비스. 성인 1인 + 7세미만 아이 2명 이상인 경우 보호자 없이 여행을 하는 만 70세 이상의 노약자 손님 이 두 가지 중 해당되는 것이 있다면 누구나 신청이 가능하다.(1588-8000) 아시아나 패밀리 서비스 신청 바로가기 클릭!! 난 전화로 신청을...,,,
아시아나항공 기내/위탁 수하물규정 안내,"오늘은 아시아나항공에 대해서 안내드리겠습니다 >,< 수하물이란? 수하물은 고객이 여행시 휴대 또는 탁송을 의뢰한 소지품 및 물품을... 수하물 아시아나항공 기내/위탁 수하물규정 <휴대 수하물>   수하물은 반드시 머리 위 선반이나 앞 좌석 밑에 안전하게 수납할 수 있어야 합니다....",,,
[AISFF2018] 아시아나국제단편영화제 개막식 D-2! 톡톡튀는 데뷔작 <뉴필름메이커...,오늘로 이틀 앞으로 다가온 제16회 아시아나국제단편영화제 (두둥) 2018년 11월 1일 저녁 7시 씨네큐브 1관에서 진행되는 개막식! 위의 사진은 아시아나국제단편영화제 자원활동가인 아.자!로 올해 영화제도 아.자!를 비롯한 많은 이들의 땀방울과 열정으로 진행될 예정이다...,,,
아시아나항공 기내식 : 인천-삿포로,아시아나항공 기내식 인천-삿포로 홋카이도 여행은 아시아나 항공을 타고 갔었습니다 저가 항공사로 구입하려고 했지만 아시아나 가격과 저가항공이 별반 차이가 없더라고요! 아마도 아시아나 마일리지 적립 불가 조건으로 가격차가 없지 않았나 추측해봅니다 인천에서 삿포로 신치토세...,,,
"2018 아시아나 비즈니스_인천-하와이(호놀룰루) 왕복편 스마티움 리뷰(777-200ER,77L)",#아시아나비즈니스 #하와이비즈니스 #아시아나하와이비즈니스 얼마전부터 하와이도 아시아나가 스마티움으로 바뀌면서 여행이 참 좋아진거같아요 저는 타보진 않았지만 그전까지는 미끄럼틀좌석이라고해서 비즈니스임에도 불구하고 불편했다고... 연착없이 정시에 20:20 출발 스마티움이다보니...,,,
아시아나항공 2300명이 실무합격입니다. 실질적으로 최합은 확률이 5% 미만이군요.,"아시아나항공은 뭐든 기록 열나게 열심히 하는 항공사 입니다. 인사과 직원들 업무량 정말 상상도 못 할 정도로 많은거 아닌가 싶습니다. 항상 회장님을 영접? 해야 하니 승무원 합격자들 이미지 관리는 필수 입니다. 아시아나항공은 언론에 200명이상 채용한다고 하나, 사실이 아닙니다. 실제...",,,
베트남 푸꾸옥 여행 - 아시아나 직항 (기내식 차일드밀),베트남 푸꾸옥 아시아나 직항 베트남 푸꾸옥여행 아시아나 차일드밀 푸꾸옥 빈펄리조트 푸꾸옥으로 직항으로 가는 비행기가 많지 않더라고요. 아시아나 전세기가 있어서 여행사를 통해서 푸꾸옥 4박 6일 여행을 다녀왔습니다 저녁 6시 30분 비행기라 미팅 시간이 3시 30분이라고 해서 3시쯤...,,,
"[아시아나] 금호아시아나그룹, 아시아나항공 매각에 사실상 합의!",사진출처 : 연합뉴스 금호아시아나그룹이 아시아나항공 매각에 사실상 합의했다. 그동안 대우건설 금호타이어 대한통운을 매각하며 몸집을 줄이고 재무건전성 확보에 총력을 기울였던 금호아시아나그룹은 이번 아시아나항공 매각 결정으로 재계 25위권에서 60위권 밖으로 밀려나며...,,,
인천   홍콩   아시아나 비즈니스 클래스 왕복기내식 OZ721 / OZ722,홍콩행 아시아나 항공 비즈니스를 이용하여 마카오로 출발. 인천   홍콩 아시아나 비즈니스 클래스 왕복기내식 OZ721 / OZ722 항공편과 A330 기종을 이용했습니다. 홍콩으로 가는 OZ721 편 (오전 09 :10 출발) 좌석배열은 2-2-2 30 angle-flat seats with 168 degrees recline 웰컴 드링크로 샴페인 한잔. 인천...,,,
아시아나항공 매각,"오늘 오전 9시 장 시작 후 아시아나는 내리막길을 걸었다 5% 하락하였다 장기적으로 정확히말하면 06.30~08.30 사이의 15,000~20,000원 본다. 여기서 리스크가 하나 올 것인데, 인수대상 예비입찰차자가 누가 되냐는 것이다. 시장 예상과 달리 SK, CJ는 들어오지 않고, 한화 다음 어떤 규모의...",,,
"아시아나항공 현재 심각한 상황인데요.... 고려중인데, 아시아나현직이라는 자가...","토익강사 유현정입니다 아시아나항공승무원채용 아시아나항공이 사실상 2015년에 이어 다시한번 위기가 찾아왔습니다. 이번에 새로부임한 사장님이 구조조정의 대가 입니다. 그래도 2015년 위기를 극복을 했는데요, 회사직원들에게 이메일로 회사가 너무 어렵다고 회사가 혹독한 구조조정에...",,,
대한항공 마일리지 공제표/ 아시아나 마일리지 공제표,"아시아나 마일리지 공제표 이번엔 아시아나 마일리지 공제표! 필요한 마일리지는 대한항공보다 낮다. 승급 마일리지와 지역별 국가도 안내되어있고, 2019/2020년 마일리지도 위에 있습니다! 후후 이제 열심히 삼포적금해서 비즈니스타고 여행다녀야지 >_<!",,,
아시아나 마일리지 적립 구간별(나라) 적용기준 마일,"아시아나 마일리지 적립 구간별(나라) 적용기준 마일 김구가 오늘 점심시간에 우리은행에 새로운 신용카드 하나를 만들러 다녀왔는데요, 바로 우리 아시아나클럽 카드에요. 쓴 금액만큼 1,000원당 1마일리지가 쌓이는데 할부를 할 때도 적용이 된다는 점! 그리고 전월실적 상관없이 쌓인다는 점!...",,,
아시아나 국제단편영화제,"이틀 전 개막한 제15회 아시아나국제단편영화제에서 경쟁부문 심사위원을 맡게 되었습니다. 올해는 125개국에서 모두 5400여편이 출품되었다고 하는데, 저는 예심을 거친 국제경쟁(47편) 국내경쟁(13편) 부문 60편을 심사합니다. 심사를 위해서 집중적으로 출품작들을 보고 있는데, 세상에는...",,,
[베네치아 이야기] 아시아나항공 광고 venice in a day 그리고 베니스 스냅,[베네치아 이야기 ] 아시아나 항공 광고 venice in a day 그리고 베니스 스냅 una bella giornata a venezia 한달전에 나왔다는 venice in a day라는 제목을 단 아시아나항공 광고를 보고 감동받았습니다. 다음주인 5월 1일부터 베네치아 취항하는 아시아나항공사의 광고였는데 7:30 a.m부터 8:40 p....,,,
아시아나항공 인수후보 - CJ대한통운?,"아시아나항공 매각이 현실화되면 CJ대한통운이 욕심을 내지 않을까? ""그룹 차원에서 글로벌화를 추구하고 있다는 점 물류사업도 항공만 인수하면 모든 동선이 연결될 수 있을 것으로 보인다는 점 식음료 사업과 기내식의 시너지 가능성 존재한다는 점"""" 이 모든 상황을 고려할때 CJ대한통운이...""",,,
"인천공항 아시아나비즈니스라운지 _ 샤워는 못했지만, 안마의자를~!",   면세 쇼핑까지 마친 뒤 향한 곳은 인천공항 아시아나비즈니스라운지!! 원랜 마티나라운지를 주로 가는데 이번엔 샤워실이 끝내준다는 아시아나라운지를 가게되었어요 연휴 시작 날짜보다 며칠 일찍 출발하는데도 출국하는 사람이 정말 정말 많던 인천공항 아시아나비즈니스라운지 사람이...,,,
"인천공항 아시아나 비즈니스 라운지, 샤워실 이용 후기","인천공항 아시아나 비즈니스 라운지, 샤워실 이용 후기 아시아나 비즈니스 라운지는 인천공항 제 1터미널에는 11번(동편), 26번(중앙) 탑승구 근처 4층, 이렇게 2개가 위치해 있는데요 저는 퍼스트와 함께 위치해있는 동편을 이용해보았어요. 운영시간은 05:00 ~ 00:30 입니다 이용대상은 아시아나항공...",,,
HNA그룹 왕젠회장 사망. 아시아나항공은 엎친 데 덮친 격,"그런데 뜬금없이 아시아나가 걸려드는 이유는, 바로 아시아나 기내식 사태의 원흉인 게이트고메코리아가 HNA 그룹과 아시아나의 6:4 합작회사이기 때문입니다. 스위스의 기내식 업체 게이트고메의 모회사인 게이트그룹을 HNA 그룹이 2년 전 인수했기 때문입니다. 이 거래의 일환으로...",,,
"감동의 신혼여행, 아시아나 퍼스트클래스 탑승기:-9 (LA->인천 OZ203, A380)","둘다 츄리닝차림으로 후줄근.   (난 아시아나 잠옷....) 아시아나 어메니티 찍어둔 사진이 제대로 백업이 안되어서 없지만 일단 페레가모 파우치 안에 페레가모 로션, 바디샤워 등 여행용품이 있고, 아시아나에서 잠옷도 준다. 그냥 일반 회색 잠옷. 편해서 자주 입는다. 지금도  ...",,,
" 똑똑한 소비  아시아나 마일리지 사용처, 사용법 총정리","아시아나 마일리지 소멸되기 전에 잘 사용해보자! 대한항공 톡으로 올해 소멸되는 마일리지를 알려주어 잘 챙겨서 사용했다. ' 그렇다면 아시아나항공 마일리지는 얼마나 적립되어있고, 항공서비스외에 비항공서비스로 사용할 수 있는 서비스가 어떤게 있는지 알아봤다. 시럽앱을 깔면...",,,
아시아나 비즈니스석 - 해외여행의 시작부터 편안하게,흑흑 김포   오사카 아시아나항공 이용했습니다. 김포공항에서 해외 나가는 비행기를 타는 건 처음이었는데 여기도 사람 많습니다. 일단 출국 심사장으로 들어가는 게이트가 한 군데라서 그런지 이른 새벽이지만 줄을 서서 기다리는 사람들이 어마어마했어요. 아시아나 비즈니스석 처음 해외...,,,
